Valuation Date,Curve Name,Date,Value,Label
2015-05-14,AED-3ME,2019-05-14,0.02126412412918055,4Y
2015-05-14,AED-3ME,2018-05-14,0.017569691145871775,3Y
2015-05-14,AED-3ME,2015-11-14,0.007750813695976939,6M
2015-05-14,AED-3ME,2017-05-14,0.013515970542898246,2Y
2015-05-14,AED-3ME,2016-05-14,0.010339109733641149,1Y
2015-05-14,AED-3ME,2015-08-14,0.007195289237818269,3M
2015-05-14,AED-3ME,2025-05-14,0.0376252837329952,10Y
2015-05-14,AED-3ME,2015-06-14,0.0041417172979286545,1M
2015-05-18,AED-3ME,2022-05-18,0.03055961325565471,7Y
2015-05-18,AED-3ME,2016-02-18,0.008216856794837607,9M
2015-05-18,AED-3ME,2020-05-18,0.024660199318433617,5Y
2015-05-18,AED-3ME,2019-05-18,0.021494281878294788,4Y
2015-05-18,AED-3ME,2018-05-18,0.018023811099421864,3Y
2015-05-18,AED-3ME,2015-11-18,0.0077878839221762215,6M
2015-05-18,AED-3ME,2017-05-18,0.013993781967362609,2Y
2015-05-18,AED-3ME,2016-05-18,0.010547463522623746,1Y
2015-05-18,AED-3ME,2015-08-18,0.007262819690236632,3M
2015-05-18,AED-3ME,2025-05-18,0.03761292827868985,10Y
2015-05-18,AED-3ME,2015-06-18,0.004141717297929531,1M
2015-05-19,AED-3ME,2022-05-19,0.031097550830067572,7Y
2015-05-19,AED-3ME,2016-02-19,0.00821685679483739,9M
2015-05-19,AED-3ME,2020-05-19,0.025012084620207237,5Y
2015-05-19,AED-3ME,2019-05-19,0.021948593272416134,4Y
2015-05-19,AED-3ME,2018-05-19,0.01830868972398239,3Y
2015-05-19,AED-3ME,2015-11-19,0.007787883922176283,6M
2015-05-19,AED-3ME,2017-05-19,0.014277173239808077,2Y
2015-05-19,AED-3ME,2016-05-19,0.010835183409816698,1Y
2015-05-19,AED-3ME,2015-08-19,0.007262819690236925,3M
2015-05-19,AED-3ME,2025-05-19,0.0380171058476695,10Y
2015-05-19,AED-3ME,2015-06-19,0.004141717297930858,1M
2015-05-20,AED-3ME,2022-05-20,0.030268637220377235,7Y
2015-05-20,AED-3ME,2016-02-20,0.008084496133737585,9M
2015-05-20,AED-3ME,2020-05-20,0.02425267453853143,5Y
2015-05-20,AED-3ME,2019-05-20,0.021138621455871618,4Y
2015-05-20,AED-3ME,2018-05-20,0.017604259614933605,3Y
2015-05-20,AED-3ME,2015-11-20,0.00769159779887447,6M
2015-05-20,AED-3ME,2017-05-20,0.013909815179676493,2Y
2015-05-20,AED-3ME,2016-05-20,0.010662340802972849,1Y
2015-05-20,AED-3ME,2015-08-20,0.007262819690236453,3M
2015-05-20,AED-3ME,2025-05-20,0.03730667915005271,10Y
2015-05-20,AED-3ME,2015-06-20,0.004141717297929034,1M
2015-05-21,AED-3ME,2022-05-21,0.029801716982696878,7Y
2015-05-21,AED-3ME,2016-02-21,0.008246465214457144,9M
2015-05-21,AED-3ME,2020-05-21,0.023888062147740644,5Y
2015-05-21,AED-3ME,2019-05-21,0.020943770295506554,4Y
2015-05-21,AED-3ME,2018-05-21,0.01745737030466608,3Y
2015-05-21,AED-3ME,2015-11-21,0.0077397414744316785,6M
2015-05-21,AED-3ME,2017-05-21,0.01380645517787027,2Y
2015-05-21,AED-3ME,2016-05-21,0.010527591276759368,1Y
2015-05-21,AED-3ME,2015-08-21,0.007262819690236306,3M
2015-05-21,AED-3ME,2025-05-21,0.036732697859891625,10Y
2015-05-21,AED-3ME,2015-06-21,0.004141717297929604,1M
2015-05-23,AED-3ME,2022-05-23,0.030228490944763597,7Y
2015-05-23,AED-3ME,2016-02-23,0.008312642258985533,9M
2015-05-23,AED-3ME,2020-05-23,0.024397604262742695,5Y
2015-05-23,AED-3ME,2019-05-23,0.02141548199108567,4Y
2015-05-23,AED-3ME,2018-05-23,0.017941010702045488,3Y
2015-05-23,AED-3ME,2015-11-23,0.007787883922176185,6M
2015-05-23,AED-3ME,2017-05-23,0.014141145688540174,2Y
2015-05-23,AED-3ME,2016-05-23,0.010624198666930798,1Y
2015-05-23,AED-3ME,2015-08-23,0.007262819690236828,3M
2015-05-23,AED-3ME,2025-05-23,0.03706283627033413,10Y
2015-05-23,AED-3ME,2015-06-23,0.004141717297928905,1M
2015-05-25,AED-3ME,2022-05-25,0.0303777445288267,7Y
2015-05-25,AED-3ME,2016-02-25,0.008394780740867766,9M
2015-05-25,AED-3ME,2020-05-25,0.024399365409423814,5Y
2015-05-25,AED-3ME,2019-05-25,0.02140327980017622,4Y
2015-05-25,AED-3ME,2018-05-25,0.01793674147205252,3Y
2015-05-25,AED-3ME,2015-11-25,0.007836025142170723,6M
2015-05-25,AED-3ME,2017-05-25,0.01421147628069867,2Y
2015-05-25,AED-3ME,2016-05-25,0.01060191054521262,1Y
2015-05-25,AED-3ME,2015-08-25,0.0072628196902366675,3M
2015-05-25,AED-3ME,2025-05-25,0.03722430794858437,10Y
2015-05-25,AED-3ME,2015-06-25,0.004141717297929241,1M
2015-05-26,AED-3ME,2022-05-26,0.029331953069373928,7Y
2015-05-26,AED-3ME,2016-02-26,0.008328605790741978,9M
2015-05-26,AED-3ME,2020-05-26,0.02357609812502724,5Y
2015-05-26,AED-3ME,2019-05-26,0.020880113667682113,4Y
2015-05-26,AED-3ME,2018-05-26,0.0176145603121235,3Y
2015-05-26,AED-3ME,2015-11-26,0.00778788392217632,6M
2015-05-26,AED-3ME,2017-05-26,0.01409033608334194,2Y
2015-05-26,AED-3ME,2016-05-26,0.010667527439708287,1Y
2015-05-26,AED-3ME,2015-08-26,0.007262819690236986,3M
2015-05-26,AED-3ME,2025-05-26,0.036296289781188484,10Y
2015-05-26,AED-3ME,2015-06-26,0.004141717297930844,1M
2015-05-27,AED-3ME,2022-05-27,0.029464489177801055,7Y
2015-05-27,AED-3ME,2016-02-27,0.008344569119008433,9M
2015-05-27,AED-3ME,2020-05-27,0.023983613248854122,5Y
2015-05-27,AED-3ME,2019-05-27,0.02102672618380608,4Y
2015-05-27,AED-3ME,2018-05-27,0.017798823207007677,3Y
2015-05-27,AED-3ME,2015-11-27,0.007787883922176005,6M
2015-05-27,AED-3ME,2017-05-27,0.014217527410938164,2Y
2015-05-27,AED-3ME,2016-05-27,0.0106813225135133,1Y
2015-05-27,AED-3ME,2015-08-27,0.007262819690236269,3M
2015-05-27,AED-3ME,2025-05-27,0.03585246875485721,10Y
2015-05-27,AED-3ME,2015-06-27,0.004141717297930138,1M
2015-05-28,AED-3ME,2022-05-28,0.029645527416081185,7Y
2015-05-28,AED-3ME,2016-02-28,0.008330542803036916,9M
2015-05-28,AED-3ME,2020-05-28,0.02383912615131749,5Y
2015-05-28,AED-3ME,2019-05-28,0.020843267006637002,4Y
2015-05-28,AED-3ME,2018-05-28,0.01751523762980294,3Y
2015-05-28,AED-3ME,2015-11-28,0.007787883922175859,6M
2015-05-28,AED-3ME,2017-05-28,0.01397232467708215,2Y
2015-05-28,AED-3ME,2016-05-28,0.010639838454527213,1Y
2015-05-28,AED-3ME,2015-08-28,0.007262819690236462,3M
2015-05-28,AED-3ME,2025-05-28,0.036330464801459565,10Y
2015-05-28,AED-3ME,2015-06-28,0.004141717297929329,1M
2015-06-01,AED-3ME,2022-06-01,0.02998143865926542,7Y
2015-06-01,AED-3ME,2016-03-01,0.008303904030604157,9M
2015-06-01,AED-3ME,2020-06-01,0.02424717338462931,5Y
2015-06-01,AED-3ME,2019-06-01,0.021134562197315358,4Y
2015-06-01,AED-3ME,2018-06-01,0.017820728665394907,3Y
2015-06-01,AED-3ME,2015-12-01,0.007765768241921715,6M
2015-06-01,AED-3ME,2017-06-01,0.014194064448417852,2Y
2015-06-01,AED-3ME,2016-06-01,0.010600162849598457,1Y
2015-06-01,AED-3ME,2015-09-01,0.007265197793700727,3M
2015-06-01,AED-3ME,2025-06-01,0.036852512171678564,10Y
2015-06-01,AED-3ME,2015-07-01,0.00414174079373913,1M
2015-06-02,AED-3ME,2022-06-02,0.030903351144077346,7Y
2015-06-02,AED-3ME,2016-03-02,0.008303904030603512,9M
2015-06-02,AED-3ME,2020-06-02,0.024710084647491425,5Y
2015-06-02,AED-3ME,2019-06-02,0.021542640278915226,4Y
2015-06-02,AED-3ME,2018-06-02,0.017906074074402718,3Y
2015-06-02,AED-3ME,2015-12-02,0.007765768241922055,6M
2015-06-02,AED-3ME,2017-06-02,0.014276862819149107,2Y
2015-06-02,AED-3ME,2016-06-02,0.010645442171585518,1Y
2015-06-02,AED-3ME,2015-09-02,0.0072651977937011995,3M
2015-06-02,AED-3ME,2025-06-02,0.03770255244888117,10Y
2015-06-02,AED-3ME,2015-07-02,0.004141740793738821,1M
2015-06-03,AED-3ME,2022-06-03,0.031818178211861836,7Y
2015-06-03,AED-3ME,2016-03-03,0.00830390403060429,9M
2015-06-03,AED-3ME,2020-06-03,0.02568199419405884,5Y
2015-06-03,AED-3ME,2019-06-03,0.022252075934375292,4Y
2015-06-03,AED-3ME,2018-06-03,0.018510523809410484,3Y
2015-06-03,AED-3ME,2015-12-03,0.0077657682419217606,6M
2015-06-03,AED-3ME,2017-06-03,0.014608727907739923,2Y
2015-06-03,AED-3ME,2016-06-03,0.010671273320905422,1Y
2015-06-03,AED-3ME,2015-09-03,0.007265197793701337,3M
2015-06-03,AED-3ME,2025-06-03,0.038756681058856046,10Y
2015-06-03,AED-3ME,2015-07-03,0.004141740793739595,1M
2015-06-04,AED-3ME,2022-06-04,0.031262671791253964,7Y
2015-06-04,AED-3ME,2016-03-04,0.008303904030605467,9M
2015-06-04,AED-3ME,2020-06-04,0.025057774719878727,5Y
2015-06-04,AED-3ME,2019-06-04,0.021914748302816683,4Y
2015-06-04,AED-3ME,2018-06-04,0.018275078772115816,3Y
2015-06-04,AED-3ME,2015-12-04,0.007765768241921987,6M
2015-06-04,AED-3ME,2017-06-04,0.014621029655586733,2Y
2015-06-04,AED-3ME,2016-06-04,0.010746242751029873,1Y
2015-06-04,AED-3ME,2015-09-04,0.0072651977937011865,3M
2015-06-04,AED-3ME,2025-06-04,0.038210484362921064,10Y
2015-06-04,AED-3ME,2015-07-04,0.004141740793737678,1M
2015-06-08,AED-3ME,2022-06-08,0.03179546122737971,7Y
2015-06-08,AED-3ME,2016-03-08,0.008337262801864928,9M
2015-06-08,AED-3ME,2020-06-08,0.025672102685326482,5Y
2015-06-08,AED-3ME,2019-06-08,0.022502524209451917,4Y
2015-06-08,AED-3ME,2018-06-08,0.018726257035119626,3Y
2015-06-08,AED-3ME,2015-12-08,0.0077902916788478195,6M
2015-06-08,AED-3ME,2017-06-08,0.014945127661141509,2Y
2015-06-08,AED-3ME,2016-06-08,0.0107947693741439,1Y
2015-06-08,AED-3ME,2015-09-08,0.0072670729170654785,3M
2015-06-08,AED-3ME,2025-06-08,0.03910089013177765,10Y
2015-06-08,AED-3ME,2015-07-08,0.0041707281119612956,1M
2015-06-09,AED-3ME,2022-06-09,0.032655477007489025,7Y
2015-06-09,AED-3ME,2016-03-09,0.00833705019413468,9M
2015-06-09,AED-3ME,2020-06-09,0.026285198485042932,5Y
2015-06-09,AED-3ME,2019-06-09,0.022854170184454875,4Y
2015-06-09,AED-3ME,2018-06-09,0.01911184404375503,3Y
2015-06-09,AED-3ME,2015-12-09,0.007789969967955991,6M
2015-06-09,AED-3ME,2017-06-09,0.015177048082952529,2Y
2015-06-09,AED-3ME,2016-06-09,0.01103516911644021,1Y
2015-06-09,AED-3ME,2015-09-09,0.007265197793701113,3M
2015-06-09,AED-3ME,2025-06-09,0.03976928263095288,10Y
2015-06-09,AED-3ME,2015-07-09,0.004141740793739582,1M
2015-06-10,AED-3ME,2022-06-10,0.03320882798999171,7Y
2015-06-10,AED-3ME,2016-03-10,0.008337050194135383,9M
2015-06-10,AED-3ME,2020-06-10,0.02673800404292762,5Y
2015-06-10,AED-3ME,2019-06-10,0.02341090739738467,4Y
2015-06-10,AED-3ME,2018-06-10,0.01966594438985978,3Y
2015-06-10,AED-3ME,2015-12-10,0.007789969967956174,6M
2015-06-10,AED-3ME,2017-06-10,0.015407904336670688,2Y
2015-06-10,AED-3ME,2016-06-10,0.011108444560717932,1Y
2015-06-10,AED-3ME,2015-09-10,0.007265197793701279,3M
2015-06-10,AED-3ME,2025-06-10,0.04034214113797005,10Y
2015-06-10,AED-3ME,2015-07-10,0.004141740793738432,1M
2015-06-11,AED-3ME,2022-06-11,0.03228158140934995,7Y
2015-06-11,AED-3ME,2016-03-11,0.008756877309826008,9M
2015-06-11,AED-3ME,2020-06-11,0.026285925065410828,5Y
2015-06-11,AED-3ME,2019-06-11,0.022723295853453902,4Y
2015-06-11,AED-3ME,2018-06-11,0.01898093349834096,3Y
2015-06-11,AED-3ME,2015-12-11,0.008020782169912125,6M
2015-06-11,AED-3ME,2017-06-11,0.015228176515478838,2Y
2015-06-11,AED-3ME,2016-06-11,0.011307460315136486,1Y
2015-06-11,AED-3ME,2015-09-11,0.0073346535601740495,3M
2015-06-11,AED-3ME,2025-06-11,0.03924104090979,10Y
2015-06-11,AED-3ME,2015-07-11,0.004170728111960147,1M
2015-06-15,AED-3ME,2022-06-15,0.03208553589133015,7Y
2015-06-15,AED-3ME,2016-03-15,0.0087568773098243,9M
2015-06-15,AED-3ME,2020-06-15,0.026069420362760314,5Y
2015-06-15,AED-3ME,2019-06-15,0.022953478340319394,4Y
2015-06-15,AED-3ME,2018-06-15,0.019384049254153254,3Y
2015-06-15,AED-3ME,2015-12-15,0.008020782169912147,6M
2015-06-15,AED-3ME,2017-06-15,0.015605202151576097,2Y
2015-06-15,AED-3ME,2016-06-15,0.011212682020427196,1Y
2015-06-15,AED-3ME,2015-09-15,0.007334653560173952,3M
2015-06-15,AED-3ME,2025-06-15,0.03892387840114121,10Y
2015-06-15,AED-3ME,2015-07-15,0.004170728111960327,1M
2015-06-16,AED-3ME,2022-06-16,0.031804149955354355,7Y
2015-06-16,AED-3ME,2016-03-16,0.008756877309822707,9M
2015-06-16,AED-3ME,2020-06-16,0.02571349073007725,5Y
2015-06-16,AED-3ME,2019-06-16,0.022598444380854423,4Y
2015-06-16,AED-3ME,2018-06-16,0.019115994474135044,3Y
2015-06-16,AED-3ME,2015-12-16,0.008020782169911735,6M
2015-06-16,AED-3ME,2017-06-16,0.015436285452214434,2Y
2015-06-16,AED-3ME,2016-06-16,0.011212413263669509,1Y
2015-06-16,AED-3ME,2015-09-16,0.00733465356017435,3M
2015-06-16,AED-3ME,2025-06-16,0.03861494084706398,10Y
2015-06-16,AED-3ME,2015-07-16,0.0041707281119597595,1M
2015-06-17,AED-3ME,2022-06-17,0.031604999662398374,7Y
2015-06-17,AED-3ME,2016-03-17,0.008756877309824683,9M
2015-06-17,AED-3ME,2020-06-17,0.025417232059737234,5Y
2015-06-17,AED-3ME,2019-06-17,0.022146803713558514,4Y
2015-06-17,AED-3ME,2018-06-17,0.018715849815219388,3Y
2015-06-17,AED-3ME,2015-12-17,0.008020782169912043,6M
2015-06-17,AED-3ME,2017-06-17,0.015017551054375973,2Y
2015-06-17,AED-3ME,2016-06-17,0.010897710866573693,1Y
2015-06-17,AED-3ME,2015-09-17,0.00733465356017414,3M
2015-06-17,AED-3ME,2025-06-17,0.038659447624690535,10Y
2015-06-17,AED-3ME,2015-07-17,0.00417072811196065,1M
2015-06-18,AED-3ME,2022-06-18,0.03178414175575985,7Y
2015-06-18,AED-3ME,2016-03-18,0.008609292491020118,9M
2015-06-18,AED-3ME,2020-06-18,0.025467462266422984,5Y
2015-06-18,AED-3ME,2019-06-18,0.022168939220463296,4Y
2015-06-18,AED-3ME,2018-06-18,0.018631240487250466,3Y
2015-06-18,AED-3ME,2015-12-18,0.007972383296307015,6M
2015-06-18,AED-3ME,2017-06-18,0.014780025662742412,2Y
2015-06-18,AED-3ME,2016-06-18,0.011110360488823898,1Y
2015-06-18,AED-3ME,2015-09-18,0.0073346535601740955,3M
2015-06-18,AED-3ME,2025-06-18,0.038855153122515876,10Y
2015-06-18,AED-3ME,2015-07-18,0.004170728111960868,1M
2015-06-22,AED-3ME,2022-06-22,0.03212346672418401,7Y
2015-06-22,AED-3ME,2016-03-22,0.00857677023942351,9M
2015-06-22,AED-3ME,2020-06-22,0.02572570696159479,5Y
2015-06-22,AED-3ME,2019-06-22,0.022350468570956877,4Y
2015-06-22,AED-3ME,2018-06-22,0.018881973448229967,3Y
2015-06-22,AED-3ME,2015-12-22,0.00797238329630697,6M
2015-06-22,AED-3ME,2017-06-22,0.014904663975912297,2Y
2015-06-22,AED-3ME,2016-06-22,0.011158384438506159,1Y
2015-06-22,AED-3ME,2015-09-22,0.007334653560174098,3M
2015-06-22,AED-3ME,2025-06-22,0.03931364174678709,10Y
2015-06-22,AED-3ME,2015-07-22,0.004170728111961202,1M
2015-06-23,AED-3ME,2022-06-23,0.03234512873997172,7Y
2015-06-23,AED-3ME,2016-03-23,0.00857677023942256,9M
2015-06-23,AED-3ME,2020-06-23,0.02608671725170637,5Y
2015-06-23,AED-3ME,2019-06-23,0.022656902163177135,4Y
2015-06-23,AED-3ME,2018-06-23,0.018915740006100072,3Y
2015-06-23,AED-3ME,2015-12-23,0.007972383296306909,6M
2015-06-23,AED-3ME,2017-06-23,0.014936618721063047,2Y
2015-06-23,AED-3ME,2016-06-23,0.011254955863127358,1Y
2015-06-23,AED-3ME,2015-09-23,0.007334653560173826,3M
2015-06-23,AED-3ME,2025-06-23,0.03951360176553813,10Y
2015-06-23,AED-3ME,2015-07-23,0.004170728111959783,1M
2015-06-24,AED-3ME,2022-06-24,0.03209455588083639,7Y
2015-06-24,AED-3ME,2016-03-24,0.00857677023942289,9M
2015-06-24,AED-3ME,2020-06-24,0.02557774671660983,5Y
2015-06-24,AED-3ME,2019-06-24,0.022201553343384025,4Y
2015-06-24,AED-3ME,2018-06-24,0.018564715093529752,3Y
2015-06-24,AED-3ME,2015-12-24,0.00797238329630689,6M
2015-06-24,AED-3ME,2017-06-24,0.014768084055509027,2Y
2015-06-24,AED-3ME,2016-06-24,0.010988616956622045,1Y
2015-06-24,AED-3ME,2015-09-24,0.007334653560173859,3M
2015-06-24,AED-3ME,2025-06-24,0.03915336021956036,10Y
2015-06-24,AED-3ME,2015-07-24,0.004170728111959827,1M
2015-06-25,AED-3ME,2022-06-25,0.03241841445136854,7Y
2015-06-25,AED-3ME,2016-03-25,0.00857677023942441,9M
2015-06-25,AED-3ME,2020-06-25,0.02588106593137408,5Y
2015-06-25,AED-3ME,2019-06-25,0.02252787887679221,4Y
2015-06-25,AED-3ME,2018-06-25,0.0187328436321859,3Y
2015-06-25,AED-3ME,2015-12-25,0.007972383296306989,6M
2015-06-25,AED-3ME,2017-06-25,0.014730127918704499,2Y
2015-06-25,AED-3ME,2016-06-25,0.011013155448547753,1Y
2015-06-25,AED-3ME,2015-09-25,0.007334653560174447,3M
2015-06-25,AED-3ME,2025-06-25,0.03967362505536948,10Y
2015-06-25,AED-3ME,2015-07-25,0.00417072811196146,1M
2015-06-29,AED-3ME,2022-06-29,0.03156201642242546,7Y
2015-06-29,AED-3ME,2016-03-29,0.008538062589555313,9M
2015-06-29,AED-3ME,2020-06-29,0.025115726357694098,5Y
2015-06-29,AED-3ME,2019-06-29,0.021949529258217717,4Y
2015-06-29,AED-3ME,2018-06-29,0.018430027000186117,3Y
2015-06-29,AED-3ME,2015-12-29,0.007970020036339096,6M
2015-06-29,AED-3ME,2017-06-29,0.014504170891898083,2Y
2015-06-29,AED-3ME,2016-06-29,0.010963266502812772,1Y
2015-06-29,AED-3ME,2015-09-29,0.007334140369773571,3M
2015-06-29,AED-3ME,2025-06-29,0.03886294860300852,10Y
2015-06-29,AED-3ME,2015-07-29,0.004199691202975005,1M
2015-06-30,AED-3ME,2022-06-30,0.032010213258823396,7Y
2015-06-30,AED-3ME,2016-03-30,0.008538274793255276,9M
2015-06-30,AED-3ME,2020-06-30,0.02557980348085379,5Y
2015-06-30,AED-3ME,2019-06-30,0.0220997108027857,4Y
2015-06-30,AED-3ME,2018-06-30,0.01851349533387454,3Y
2015-06-30,AED-3ME,2015-12-30,0.007970342197808846,6M
2015-06-30,AED-3ME,2017-06-30,0.014636933142946198,2Y
2015-06-30,AED-3ME,2016-06-30,0.011179934012706878,1Y
2015-06-30,AED-3ME,2015-09-30,0.007336029462881054,3M
2015-06-30,AED-3ME,2025-06-30,0.0393392287767174,10Y
2015-06-30,AED-3ME,2015-07-30,0.004228576695974837,1M
2015-07-01,AED-3ME,2022-07-01,0.03251400208138733,7Y
2015-07-01,AED-3ME,2016-04-01,0.008538062589554446,9M
2015-07-01,AED-3ME,2020-07-01,0.025929072489840492,5Y
2015-07-01,AED-3ME,2019-07-01,0.022604476667567323,4Y
2015-07-01,AED-3ME,2018-07-01,0.01896620859259704,3Y
2015-07-01,AED-3ME,2016-01-01,0.007970020036339046,6M
2015-07-01,AED-3ME,2017-07-01,0.01501807520202529,2Y
2015-07-01,AED-3ME,2016-07-01,0.01120446739380622,1Y
2015-07-01,AED-3ME,2015-10-01,0.007334140369773852,3M
2015-07-01,AED-3ME,2025-07-01,0.0398028177041445,10Y
2015-07-01,AED-3ME,2015-08-01,0.004199691202975383,1M
2015-07-02,AED-3ME,2022-07-02,0.03197669973388666,7Y
2015-07-02,AED-3ME,2016-04-02,0.008628636493280677,9M
2015-07-02,AED-3ME,2020-07-02,0.025323479976927715,5Y
2015-07-02,AED-3ME,2019-07-02,0.02198844892160207,4Y
2015-07-02,AED-3ME,2018-07-02,0.018454126418600947,3Y
2015-07-02,AED-3ME,2016-01-02,0.008055116719920872,6M
2015-07-02,AED-3ME,2017-07-02,0.014557936436347162,2Y
2015-07-02,AED-3ME,2016-07-02,0.010814631481200817,1Y
2015-07-02,AED-3ME,2015-10-02,0.007400815076151571,3M
2015-07-02,AED-3ME,2025-07-02,0.039535998643646326,10Y
2015-07-02,AED-3ME,2015-08-02,0.004185197753477086,1M
2015-07-06,AED-3ME,2022-07-06,0.0313228851590377,7Y
2015-07-06,AED-3ME,2016-04-06,0.008562407113704575,9M
2015-07-06,AED-3ME,2020-07-06,0.02476970450311544,5Y
2015-07-06,AED-3ME,2019-07-06,0.02144819439651132,4Y
2015-07-06,AED-3ME,2018-07-06,0.017880549529050948,3Y
2015-07-06,AED-3ME,2016-01-06,0.008006979182800102,6M
2015-07-06,AED-3ME,2017-07-06,0.01421328560912477,2Y
2015-07-06,AED-3ME,2016-07-06,0.011126389931953322,1Y
2015-07-06,AED-3ME,2015-10-06,0.007400815076151927,3M
2015-07-06,AED-3ME,2025-07-06,0.038677818255745886,10Y
2015-07-06,AED-3ME,2015-08-06,0.004185197753477272,1M
2015-07-07,AED-3ME,2022-07-07,0.031083723177212582,7Y
2015-07-07,AED-3ME,2016-04-07,0.00849617605431142,9M
2015-07-07,AED-3ME,2020-07-07,0.02456550091282139,5Y
2015-07-07,AED-3ME,2019-07-07,0.021297037431052844,4Y
2015-07-07,AED-3ME,2018-07-07,0.017816084104927188,3Y
2015-07-07,AED-3ME,2016-01-07,0.007958840418117466,6M
2015-07-07,AED-3ME,2017-07-07,0.014045926009801705,2Y
2015-07-07,AED-3ME,2016-07-07,0.011026263310731936,1Y
2015-07-07,AED-3ME,2015-10-07,0.007400815076152006,3M
2015-07-07,AED-3ME,2025-07-07,0.0385301158366772,10Y
2015-07-07,AED-3ME,2015-08-07,0.0041851977534769266,1M
2015-07-08,AED-3ME,2022-07-08,0.03035343955657036,7Y
2015-07-08,AED-3ME,2016-04-08,0.008496176054311409,9M
2015-07-08,AED-3ME,2020-07-08,0.023906260581024217,5Y
2015-07-08,AED-3ME,2019-07-08,0.020742403816187843,4Y
2015-07-08,AED-3ME,2018-07-08,0.017212420181395148,3Y
2015-07-08,AED-3ME,2016-01-08,0.007958840418117348,6M
2015-07-08,AED-3ME,2017-07-08,0.013678975208381005,2Y
2015-07-08,AED-3ME,2016-07-08,0.010905902768345601,1Y
2015-07-08,AED-3ME,2015-10-08,0.007400815076152002,3M
2015-07-08,AED-3ME,2025-07-08,0.03762499389692624,10Y
2015-07-08,AED-3ME,2015-08-08,0.004185197753475893,1M
2015-07-09,AED-3ME,2022-07-09,0.03145815520792059,7Y
2015-07-09,AED-3ME,2016-04-09,0.00849617605431268,9M
2015-07-09,AED-3ME,2020-07-09,0.024819275415325276,5Y
2015-07-09,AED-3ME,2019-07-09,0.02147078283875029,4Y
2015-07-09,AED-3ME,2018-07-09,0.017833778257283096,3Y
2015-07-09,AED-3ME,2016-01-09,0.00795884041811727,6M
2015-07-09,AED-3ME,2017-07-09,0.014092415596343196,2Y
2015-07-09,AED-3ME,2016-07-09,0.011123394879272056,1Y
2015-07-09,AED-3ME,2015-10-09,0.007400815076151784,3M
2015-07-09,AED-3ME,2025-07-09,0.03887629058828139,10Y
2015-07-09,AED-3ME,2015-08-09,0.004185197753475712,1M
2015-07-13,AED-3ME,2022-07-13,0.03301614142353651,7Y
2015-07-13,AED-3ME,2016-04-13,0.008967355458239911,9M
2015-07-13,AED-3ME,2020-07-13,0.02634193840972911,5Y
2015-07-13,AED-3ME,2019-07-13,0.022912139911747682,4Y
2015-07-13,AED-3ME,2018-07-13,0.01908826013801187,3Y
2015-07-13,AED-3ME,2016-01-13,0.008262450805216799,6M
2015-07-13,AED-3ME,2017-07-13,0.015368235159467693,2Y
2015-07-13,AED-3ME,2016-07-13,0.011581508007093802,1Y
2015-07-13,AED-3ME,2015-10-13,0.007427769182926617,3M
2015-07-13,AED-3ME,2025-07-13,0.04045330493765808,10Y
2015-07-13,AED-3ME,2015-08-13,0.004185197753477115,1M
2015-07-14,AED-3ME,2022-07-14,0.032314251810220046,7Y
2015-07-14,AED-3ME,2016-04-14,0.008967355458238381,9M
2015-07-14,AED-3ME,2020-07-14,0.025732441632687442,5Y
2015-07-14,AED-3ME,2019-07-14,0.022407718849742863,4Y
2015-07-14,AED-3ME,2018-07-14,0.018569583743639942,3Y
2015-07-14,AED-3ME,2016-01-14,0.008262450805216643,6M
2015-07-14,AED-3ME,2017-07-14,0.01504956772012488,2Y
2015-07-14,AED-3ME,2016-07-14,0.011437400335199249,1Y
2015-07-14,AED-3ME,2015-10-14,0.007427769182927183,3M
2015-07-14,AED-3ME,2025-07-14,0.03983621203955897,10Y
2015-07-14,AED-3ME,2015-08-14,0.004185197753476865,1M
2015-07-15,AED-3ME,2022-07-15,0.03199797234884298,7Y
2015-07-15,AED-3ME,2016-04-15,0.008967355458238712,9M
2015-07-15,AED-3ME,2020-07-15,0.025320433779820507,5Y
2015-07-15,AED-3ME,2019-07-15,0.021999164847253352,4Y
2015-07-15,AED-3ME,2018-07-15,0.01857051374586945,3Y
2015-07-15,AED-3ME,2016-01-15,0.008262450805216382,6M
2015-07-15,AED-3ME,2017-07-15,0.014931072775984836,2Y
2015-07-15,AED-3ME,2016-07-15,0.011364475817567433,1Y
2015-07-15,AED-3ME,2015-10-15,0.007427769182926916,3M
2015-07-15,AED-3ME,2025-07-15,0.03940965402221347,10Y
2015-07-15,AED-3ME,2015-08-15,0.004185197753475032,1M
2015-07-16,AED-3ME,2022-07-16,0.03215115041089362,7Y
2015-07-16,AED-3ME,2016-04-16,0.008967355458239387,9M
2015-07-16,AED-3ME,2020-07-16,0.02572470924713291,5Y
2015-07-16,AED-3ME,2019-07-16,0.022373772733980356,4Y
2015-07-16,AED-3ME,2018-07-16,0.018736918041795413,3Y
2015-07-16,AED-3ME,2016-01-16,0.00826245080521683,6M
2015-07-16,AED-3ME,2017-07-16,0.015091935287313063,2Y
2015-07-16,AED-3ME,2016-07-16,0.011530323885386821,1Y
2015-07-16,AED-3ME,2015-10-16,0.0074277691829265895,3M
2015-07-16,AED-3ME,2025-07-16,0.03940279164607265,10Y
2015-07-16,AED-3ME,2015-08-16,0.004185197753476651,1M
